Customer Key,Product Key,BU Key,Scenario Key,Revenue,Material Costs,Labor Costs Variable,Taxes,Rev for Exp Travel,Travel Expenses,Cost Third Party,Subscription Revenue,YearPeriod
10000,20,48,2,-29153.6,0,0,0,0,0,-18240,0,201406
10000,20,48,2,26299,0,0,0,0,0,14450,0,201406
10000,20,48,2,-26299,0,0,0,0,0,-14450,0,201406
10000,20,48,2,4222.4,0,0,0,0,0,2080,0,201406
10000,20,48,2,-4222.4,0,0,0,0,0,-2080,0,201406
10000,20,48,2,4513.6,0,0,0,0,0,2340,0,201406
10000,20,48,2,-4513.6,0,0,0,0,0,-2340,0,201406
10000,20,48,2,4032,0,0,0,0,0,2232,0,201406
10000,20,48,2,-4032,0,0,0,0,0,-2232,0,201406
10000,20,48,2,20160,0,0,0,0,0,12960,0,201406
10000,20,48,2,-20160,0,0,0,0,0,-12960,0,201406
10000,20,48,2,5174.4,0,0,0,0,0,2880,0,201406
10000,20,48,2,-5174.4,0,0,0,0,0,-2880,0,201406
10000,20,48,2,-22195.642,0,0,0,0,0,-10140,0,201406
10000,20,48,2,11760,0,0,0,0,0,5350,0,201406
10000,20,48,2,-11760,0,0,0,0,0,-5350,0,201406
10000,20,48,2,37363.2,0,0,0,0,0,20020,0,201406
10000,20,48,2,-37363.2,0,0,0,0,0,-20020,0,201406
10000,20,48,2,37363.2,0,0,0,0,0,20020,0,201406
10000,20,48,2,16128,0,0,0,0,0,8640,0,201406
10000,20,48,2,-16128,0,0,0,0,0,-8640,0,201406
10000,20,48,2,16128,0,0,0,0,0,8640,0,201406
10000,20,48,2,36442,0,0,0,0,0,23750,0,201406
10000,20,48,2,-36442,0,0,0,0,0,-23750,0,201406
10000,20,48,2,36442,0,0,0,0,0,23750,0,201406
10000,20,48,2,14112,0,0,0,0,0,7560,0,201406
10000,20,48,2,-14112,0,0,0,0,0,-7560,0,201406
10000,20,48,2,14112,0,0,0,0,0,7560,0,201406
10000,20,48,2,22915.2,0,0,0,0,0,12648,0,201406
10000,20,48,2,-22915.2,0,0,0,0,0,-12648,0,201406
10000,20,48,2,22915.2,0,0,0,0,0,12648,0,201406
10000,20,48,2,21697.2,0,0,0,0,0,10584,0,201406
10000,20,48,2,-21697.2,0,0,0,0,0,-10584,0,201406
10000,20,48,2,21697.2,0,0,0,0,0,10584,0,201406
10000,20,48,2,40572,0,0,0,0,0,23000,0,201406
10000,20,48,2,-40572,0,0,0,0,0,-23000,0,201406
10000,20,48,2,40572,0,0,0,0,0,23000,0,201406
10000,20,48,2,25760,0,0,0,0,0,12880,0,201406
10000,20,48,2,-25760,0,0,0,0,0,-12880,0,201406
10000,20,48,2,25760,0,0,0,0,0,12880,0,201406
10000,20,48,2,26334,0,0,0,0,0,16245,0,201406
10000,20,48,2,-26334,0,0,0,0,0,-16245,0,201406
10000,20,48,2,26334,0,0,0,0,0,16245,0,201406
10000,20,48,2,0,0,0,0,0,0,21840,0,201308
10000,20,48,2,0,0,0,0,0,0,9600,0,201308
10000,20,48,2,0,0,0,0,0,0,21250,0,201308
10000,20,48,2,0,0,0,0,0,0,6080,0,201308
10000,20,48,2,0,0,0,0,0,0,1755,0,201308
10000,20,48,2,0,0,0,0,0,0,30290,0,201308
10000,20,48,2,0,0,0,0,0,0,2800,0,201308
10000,20,48,2,0,0,0,0,0,0,20280,0,201308
10000,20,48,2,0,0,0,0,0,0,29532,0,201308
10000,20,48,2,0,0,0,0,0,0,600,0,201308
10000,20,48,2,38808,0,0,0,0,0,22848,0,201309
10000,20,48,2,37926,0,0,0,0,0,19350,0,201309
10000,20,48,2,17568.46,0,0,0,0,0,9062,0,201309
10000,20,48,2,29733.984,0,0,0,0,0,15120,0,201309
10000,20,48,2,26489.4,0,0,0,0,0,13515,0,201309
10000,20,48,2,27988.8,0,0,0,0,0,14280,0,201309
10000,20,48,2,20932.8,0,0,0,0,0,11256,0,201309
10000,20,48,2,32926.32,0,0,0,0,0,17672,0,201309
10000,20,48,2,39916.8,0,0,0,0,0,21120,0,201309
10000,20,48,2,31563.168,0,0,0,0,0,17160,0,201309
10000,20,48,2,27953.1,0,0,0,0,0,14790,0,201309
10000,20,48,2,7560,0,0,0,0,0,4320,0,201309
10000,20,48,2,36052.8,0,0,0,0,0,19140,0,201309
10000,20,48,2,26465.6,0,0,0,0,0,17680,0,201309
10000,20,48,2,34459.152,0,0,0,0,0,21476,0,201309
10000,20,48,2,4774,0,0,0,0,0,3100,0,201309
10000,20,48,2,11088,0,0,0,0,0,7200,0,201309
10000,20,48,2,18345.6,0,0,0,0,0,9912,0,201309
10000,20,48,2,22417.57,0,0,0,0,0,13940,0,201309
10000,20,48,2,23380,0,0,0,0,0,12859,0,201309
10000,20,48,2,38332,0,0,0,0,0,20350,0,201309
10000,20,48,2,32760,0,0,0,0,0,21944,0,201309
10000,20,48,2,43960,0,0,0,0,0,29800,0,201309
10000,20,48,2,31951.136,0,0,0,0,0,16400,0,201309
10000,20,48,2,34574.4,0,0,0,0,0,23520,0,201309
10000,20,48,2,40139.232,0,0,0,0,0,23920,0,201309
10000,20,48,2,23142,0,0,0,0,0,15660,0,201309
10000,20,48,2,30576,0,0,0,0,0,20160,0,201309
10000,20,48,2,38808,0,0,0,0,0,22500,0,201309
10000,20,48,2,30340.8,0,0,0,0,0,15960,0,201309
10000,20,48,2,57288,0,0,0,0,0,32240,0,201309
10000,20,48,2,31416,0,0,0,0,0,13200,0,201309
10000,20,48,2,31752,0,0,0,0,0,19440,0,201309
10000,20,48,2,48162.8,0,0,0,0,0,28428,0,201309
10000,20,48,2,21229.6,0,0,0,0,0,10880,0,201309
10000,20,48,2,19592.16,0,0,0,0,0,10880,0,201309
10000,20,48,2,19592.16,0,0,0,0,0,10200,0,201309
10000,20,48,2,17472,0,0,0,0,0,9880,0,201309
10000,20,48,2,12753.986,0,0,0,0,0,6700,0,201309
10000,20,48,2,20944,0,0,0,0,0,10200,0,201309
10000,20,48,2,6451.2,0,0,0,0,0,3200,0,201309
10000,20,48,2,5174.4,0,0,0,0,0,2400,0,201309
10000,20,48,2,6115.2,0,0,0,0,0,3080,0,201309
10000,20,48,2,18249,0,0,0,0,0,10309.5,0,201309
10000,20,48,2,3113.6,0,0,0,0,0,1680,0,201309
10000,20,48,2,2419.2,0,0,0,0,0,1360,0,201309
10000,20,48,2,40656,0,0,0,0,0,23936,0,201310
10000,20,48,2,31222.8,0,0,0,0,0,15930,0,201310
10000,20,48,2,16587.48,0,0,0,0,0,8556,0,201310
10000,20,48,2,29321.6,0,0,0,0,0,14960,0,201310
10000,20,48,2,29321.6,0,0,0,0,0,14960,0,201310
10000,20,48,2,23175.6,0,0,0,0,0,12462,0,201310
10000,20,48,2,32225.76,0,0,0,0,0,17296,0,201310
10000,20,48,2,64680,0,0,0,0,0,44100,0,201310
10000,20,48,2,40370.4,0,0,0,0,0,21360,0,201310
10000,20,48,2,28113.75,0,0,0,0,0,14875,0,201310
10000,20,48,2,35224,0,0,0,0,0,18700,0,201310
10000,20,48,2,35806.4,0,0,0,0,0,23920,0,201310
10000,20,48,2,31808.448,0,0,0,0,0,19824,0,201310
10000,20,48,2,-616,0,0,0,0,0,-400,0,201310
10000,20,48,2,19219.2,0,0,0,0,0,10384,0,201310
10000,20,48,2,22308.216,0,0,0,0,0,13872,0,201310
10000,20,48,2,40404,0,0,0,0,0,21450,0,201310
10000,20,48,2,35280,0,0,0,0,0,23632,0,201310
10000,20,48,2,54510.4,0,0,0,0,0,36952,0,201310
10000,20,48,2,19625.088,0,0,0,0,0,11040,0,201310
10000,20,48,2,30293.76,0,0,0,0,0,16560,0,201310
10000,20,48,2,1680.7,0,0,0,0,0,1050,0,201310
10000,20,48,2,20748,0,0,0,0,0,14300,0,201310
10000,20,48,2,17144.512,0,0,0,0,0,8800,0,201310
10000,20,48,2,36220.8,0,0,0,0,0,24640,0,201310
10000,20,48,2,38394.048,0,0,0,0,0,22880,0,201310
10000,20,48,2,21280,0,0,0,0,0,14400,0,201310
10000,20,48,2,32032,0,0,0,0,0,21120,0,201310
10000,20,48,2,10780,0,0,0,0,0,6250,0,201310
10000,20,48,2,2889.6,0,0,0,0,0,1520,0,201310
10000,20,48,2,79464,0,0,0,0,0,44720,0,201310
10000,20,48,2,31416,0,0,0,0,0,13200,0,201310
10000,20,48,2,25502.4,0,0,0,0,0,13200,0,201310
10000,20,48,2,29568,0,0,0,0,0,16720,0,201310
10000,20,48,2,32931.934,0,0,0,0,0,17300,0,201310
10000,20,48,2,27104,0,0,0,0,0,13200,0,201310
10000,20,48,2,16934.4,0,0,0,0,0,8400,0,201310
10000,20,48,2,18972.8,0,0,0,0,0,8800,0,201310
10000,20,48,2,19546.8,0,0,0,0,0,9845,0,201310
10000,20,48,2,26950,0,0,0,0,0,15225,0,201310
10000,20,48,2,778.4,0,0,0,0,0,420,0,201310
10000,20,48,2,26611.2,0,0,0,0,0,14960,0,201310
10000,20,48,2,14784,0,0,0,0,0,8976,0,201310
10000,20,48,2,2072,0,0,0,0,0,1160,0,201310
10000,20,48,2,22982.4,0,0,0,0,0,92160,0,201310
10000,20,48,2,33223.68,0,0,0,0,0,23040,0,201310
10000,20,48,2,24640,0,0,0,0,0,13600,0,201310
10000,20,48,2,24640,0,0,0,0,0,12000,0,201310
10000,20,48,2,20720,0,0,0,0,0,11100,0,201310
10000,20,48,2,19782,0,0,0,0,0,93600,0,201310
10000,20,48,2,17136,0,0,0,0,0,96000,0,201310
10000,20,48,2,11725,0,0,0,0,0,7839,0,201310
10000,20,48,2,12544,0,0,0,0,0,70400,0,201310
10000,20,48,2,14922.88,0,0,0,0,0,6800,0,201310
10000,20,48,2,14175,0,0,0,0,0,7360,0,201310
10000,20,48,2,18144,0,0,0,0,0,10200,0,201310
10000,20,48,2,5600,0,0,0,0,0,3200,0,201310
10000,20,48,2,5174.4,0,0,0,0,0,2880,0,201310
10000,20,48,2,3616.2,0,0,0,0,0,1995,0,201310
10000,20,48,2,35112,0,0,0,0,0,20672,0,201311
10000,20,48,2,26636.4,0,0,0,0,0,13590,0,201311
10000,20,48,2,14090.44,0,0,0,0,0,7268,0,201311
10000,20,48,2,26006.4,0,0,0,0,0,12960,0,201311
10000,20,48,2,1540,0,0,0,0,0,1050,0,201311
10000,20,48,2,36741.6,0,0,0,0,0,19440,0,201311
10000,20,48,2,24740.1,0,0,0,0,0,13090,0,201311
10000,20,48,2,31494.4,0,0,0,0,0,16720,0,201311
10000,20,48,2,36195.6,0,0,0,0,0,24180,0,201311
10000,20,48,2,31808.448,0,0,0,0,0,19824,0,201311
10000,20,48,2,16598.4,0,0,0,0,0,8968,0,201311
10000,20,48,2,18152.764,0,0,0,0,0,11288,0,201311
10000,20,48,2,37296,0,0,0,0,0,19800,0,201311
10000,20,48,2,36540,0,0,0,0,0,24476,0,201311
10000,20,48,2,1758.4,0,0,0,0,0,1192,0,201311
10000,20,48,2,26836.32,0,0,0,0,0,14670,0,201311
10000,20,48,2,19152,0,0,0,0,0,13200,0,201311
10000,20,48,2,21820.288,0,0,0,0,0,11200,0,201311
10000,20,48,2,31281.6,0,0,0,0,0,21280,0,201311
10000,20,48,2,31413.312,0,0,0,0,0,18720,0,201311
10000,20,48,2,20216,0,0,0,0,0,13680,0,201311
10000,20,48,2,26208,0,0,0,0,0,17280,0,201311
10000,20,48,2,46893,0,0,0,0,0,26390,0,201311
10000,20,48,2,27132,0,0,0,0,0,11400,0,201311
10000,20,48,2,29988,0,0,0,0,0,16830,0,201311
10000,20,48,2,35070,0,0,0,0,0,20700,0,201311
10000,20,48,2,16228.8,0,0,0,0,0,8400,0,201311
10000,20,48,2,23049.6,0,0,0,0,0,12800,0,201311
10000,20,48,2,21897.12,0,0,0,0,0,11400,0,201311
10000,20,48,2,6720,0,0,0,0,0,3800,0,201311
10000,20,48,2,24175.466,0,0,0,0,0,12700,0,201311
10000,20,48,2,13552,0,0,0,0,0,6600,0,201311
10000,20,48,2,15321.6,0,0,0,0,0,7600,0,201311
10000,20,48,2,16385.6,0,0,0,0,0,7600,0,201311
10000,20,48,2,19437.6,0,0,0,0,0,9790,0,201311
10000,20,48,2,24640,0,0,0,0,0,13920,0,201311
10000,20,48,2,19353.6,0,0,0,0,0,10880,0,201311
10000,20,48,2,11424,0,0,0,0,0,6936,0,201311
10000,20,48,2,24259.2,0,0,0,0,0,12160,0,201311
10000,20,48,2,35069.44,0,0,0,0,0,24320,0,201311
10000,20,48,2,23408,0,0,0,0,0,12920,0,201311
10000,20,48,2,24640,0,0,0,0,0,12000,0,201311
10000,20,48,2,21280,0,0,0,0,0,11400,0,201311
10000,20,48,2,25057.2,0,0,0,0,0,14820,0,201311
10000,20,48,2,21705.6,0,0,0,0,0,15200,0,201311
10000,20,48,2,11200,0,0,0,0,0,7488,0,201311
10000,20,48,2,23833.6,0,0,0,0,0,16720,0,201311
10000,20,48,2,28353.472,0,0,0,0,0,12920,0,201311
10000,20,48,2,29400,0,0,0,0,0,15456,0,201311
10000,20,48,2,23348.416,0,0,0,0,0,12160,0,201311
10000,20,48,2,21280,0,0,0,0,0,11400,0,201311
10000,20,48,2,13608,0,0,0,0,0,7920,0,201311
10000,20,48,2,20575.8,0,0,0,0,0,13972.5,0,201311
10000,20,48,2,7280,0,0,0,0,0,3000,0,201311
10000,20,48,2,1159.2,0,0,0,0,0,616,0,201311
10000,20,48,2,12096,0,0,0,0,0,6480,0,201311
10000,20,48,2,0,0,0,0,0,0,22848,0,201308
10000,20,48,2,0,0,0,0,0,0,15120,0,201308
10000,20,48,2,0,0,0,0,0,0,12920,0,201308
10000,20,48,2,0,0,0,0,0,0,13200,0,201308
10000,20,48,2,0,0,0,0,0,0,11591,0,201308
10000,20,48,2,0,0,0,0,0,0,20304,0,201308
10000,20,48,2,0,0,0,0,0,0,19950,0,201308
10000,20,48,2,0,0,0,0,0,0,11325,0,201308
10000,20,48,2,0,0,0,0,0,0,20160,0,201308
10000,20,48,2,0,0,0,0,0,0,16906,0,201308
10000,20,48,2,0,0,0,0,0,0,14535,0,201308
10000,20,48,2,0,0,0,0,0,0,21840,0,201308
10000,20,48,2,0,0,0,0,0,0,20768,0,201308
10000,20,48,2,0,0,0,0,0,0,16900,0,201308
10000,20,48,2,0,0,0,0,0,0,17200,0,201308
10000,20,48,2,0,0,0,0,0,0,9912,0,201308
10000,20,48,2,0,0,0,0,0,0,19800,0,201308
10000,20,48,2,0,0,0,0,0,0,21522,0,201308
10000,20,48,2,0,0,0,0,0,0,30992,0,201308
10000,20,48,2,0,0,0,0,0,0,19550,0,201308
10000,20,48,2,0,0,0,0,0,0,16425,0,201308
10000,20,48,2,0,0,0,0,0,0,20100,0,201308
10000,20,48,2,0,0,0,0,0,0,14300,0,201308
10000,20,48,2,0,0,0,0,0,0,16000,0,201308
10000,20,48,2,0,0,0,0,0,0,23520,0,201308
10000,20,48,2,26880,0,0,0,0,0,18400,0,201402
10000,20,48,2,-26880,0,0,0,0,0,-18400,0,201402
10000,20,48,2,26880,0,0,0,0,0,18400,0,201402
10000,20,48,2,37884,0,0,0,0,0,21960,0,201402
10000,20,48,2,-37884,0,0,0,0,0,-21960,0,201402
10000,20,48,2,37884,0,0,0,0,0,21960,0,201402
10000,20,48,2,28560,0,0,0,0,0,12000,0,201402
10000,20,48,2,-28560,0,0,0,0,0,-12000,0,201402
10000,20,48,2,28560,0,0,0,0,0,12000,0,201402
10000,20,48,2,18228,0,0,0,0,0,10230,0,201402
10000,20,48,2,-18228,0,0,0,0,0,-10230,0,201402
10000,20,48,2,18228,0,0,0,0,0,10230,0,201402
10000,20,48,2,42084,0,0,0,0,0,24840,0,201402
10000,20,48,2,-42084,0,0,0,0,0,-24840,0,201402
10000,20,48,2,42084,0,0,0,0,0,24840,0,201402
10000,20,48,2,24634.26,0,0,0,0,0,13338,0,201402
10000,20,48,2,-24634.26,0,0,0,0,0,-13338,0,201402
10000,20,48,2,24634.26,0,0,0,0,0,13338,0,201402
10000,20,48,2,21897.12,0,0,0,0,0,11400,0,201402
10000,20,48,2,-21897.12,0,0,0,0,0,-11400,0,201402
10000,20,48,2,21897.12,0,0,0,0,0,11400,0,201402
10000,20,48,2,30457.28,0,0,0,0,0,16000,0,201402
10000,20,48,2,-30457.28,0,0,0,0,0,-16000,0,201402
10000,20,48,2,30457.28,0,0,0,0,0,16000,0,201402
10000,20,48,2,12320,0,0,0,0,0,6000,0,201402
10000,20,48,2,-12320,0,0,0,0,0,-6000,0,201402
10000,20,48,2,12320,0,0,0,0,0,6000,0,201402
10000,20,48,2,20160,0,0,0,0,0,10000,0,201402
10000,20,48,2,-20160,0,0,0,0,0,-10000,0,201402
10000,20,48,2,20160,0,0,0,0,0,10000,0,201402
10000,20,48,2,12936,0,0,0,0,0,6000,0,201402
10000,20,48,2,-12936,0,0,0,0,0,-6000,0,201402
10000,20,48,2,12936,0,0,0,0,0,6000,0,201402
10000,20,48,2,25116,0,0,0,0,0,12650,0,201402
10000,20,48,2,-25116,0,0,0,0,0,-12650,0,201402
10000,20,48,2,25116,0,0,0,0,0,12650,0,201402
10000,20,48,2,15456,0,0,0,0,0,9384,0,201402
10000,20,48,2,-15456,0,0,0,0,0,-9384,0,201402
10000,20,48,2,15456,0,0,0,0,0,9384,0,201402
10000,20,48,2,22982.4,0,0,0,0,0,11520,0,201402
10000,20,48,2,-22982.4,0,0,0,0,0,-11520,0,201402
10000,20,48,2,22982.4,0,0,0,0,0,11520,0,201402
10000,20,48,2,34146.56,0,0,0,0,0,23680,0,201402
10000,20,48,2,-34146.56,0,0,0,0,0,-23680,0,201402
10000,20,48,2,34146.56,0,0,0,0,0,23680,0,201402
10000,20,48,2,12320,0,0,0,0,0,6000,0,201402
10000,20,48,2,-12320,0,0,0,0,0,-6000,0,201402
10000,20,48,2,12320,0,0,0,0,0,6000,0,201402
10000,20,48,2,22400,0,0,0,0,0,12000,0,201402
10000,20,48,2,-22400,0,0,0,0,0,-12000,0,201402
10000,20,48,2,22400,0,0,0,0,0,12000,0,201402
10000,20,48,2,26376,0,0,0,0,0,15200,0,201402
10000,20,48,2,-26376,0,0,0,0,0,-15200,0,201402
10000,20,48,2,26376,0,0,0,0,0,15200,0,201402
10000,20,48,2,7875,0,0,0,0,0,5265,0,201402
10000,20,48,2,-7875,0,0,0,0,0,-5265,0,201402
10000,20,48,2,7875,0,0,0,0,0,5265,0,201402
10000,20,48,2,26342.4,0,0,0,0,0,18480,0,201402
10000,20,48,2,-26342.4,0,0,0,0,0,-18480,0,201402
10000,20,48,2,26342.4,0,0,0,0,0,18480,0,201402
10000,20,48,2,35000,0,0,0,0,0,18400,0,201402
10000,20,48,2,-35000,0,0,0,0,0,-18400,0,201402
10000,20,48,2,35000,0,0,0,0,0,18400,0,201402
10000,20,48,2,20260.8,0,0,0,0,0,11390,0,201402
10000,20,48,2,-20260.8,0,0,0,0,0,-11390,0,201402
10000,20,48,2,20260.8,0,0,0,0,0,11390,0,201402
10000,20,48,2,22400,0,0,0,0,0,12800,0,201402
10000,20,48,2,-22400,0,0,0,0,0,-12800,0,201402
10000,20,48,2,22400,0,0,0,0,0,12800,0,201402
10000,20,48,2,27552,0,0,0,0,0,15200,0,201402
10000,20,48,2,-27552,0,0,0,0,0,-15200,0,201402
10000,20,48,2,27552,0,0,0,0,0,15200,0,201402
10000,20,48,2,23348.416,0,0,0,0,0,12160,0,201402
10000,20,48,2,-23348.416,0,0,0,0,0,-12160,0,201402
10000,20,48,2,23348.416,0,0,0,0,0,12160,0,201402
10000,20,48,2,33264,0,0,0,0,0,19360,0,201402
10000,20,48,2,-33264,0,0,0,0,0,-19360,0,201402
10000,20,48,2,33264,0,0,0,0,0,19360,0,201402
10000,20,48,2,23184,0,0,0,0,0,12320,0,201402
10000,20,48,2,-23184,0,0,0,0,0,-12320,0,201402
10000,20,48,2,23184,0,0,0,0,0,12320,0,201402
10000,20,48,2,33600,0,0,0,0,0,19000,0,201402
10000,20,48,2,-33600,0,0,0,0,0,-19000,0,201402
10000,20,48,2,33600,0,0,0,0,0,19000,0,201402
10000,20,48,2,27720,0,0,0,0,0,18568,0,201402
10000,20,48,2,-27720,0,0,0,0,0,-18568,0,201402
10000,20,48,2,27720,0,0,0,0,0,18568,0,201402
10000,20,48,2,22848,0,0,0,0,0,12640,0,201402
10000,20,48,2,-22848,0,0,0,0,0,-12640,0,201402
10000,20,48,2,28448,0,0,0,0,0,14400,0,201402
10000,20,48,2,-28448,0,0,0,0,0,-14400,0,201402
10000,20,48,2,28448,0,0,0,0,0,14400,0,201402
10000,20,48,2,28224,0,0,0,0,0,14400,0,201402
10000,20,48,2,-28224,0,0,0,0,0,-14400,0,201402
10000,20,48,2,28224,0,0,0,0,0,14400,0,201402
10000,20,48,2,12544,0,0,0,0,0,5600,0,201402
10000,20,48,2,-12544,0,0,0,0,0,-5600,0,201402
10000,20,48,2,12544,0,0,0,0,0,5600,0,201402
10000,20,48,2,26656,0,0,0,0,0,12800,0,201402
10000,20,48,2,-26656,0,0,0,0,0,-12800,0,201402
10000,20,48,2,26656,0,0,0,0,0,12800,0,201402
10000,20,48,2,37928.31,0,0,0,0,0,21480,0,201402
10000,20,48,2,-37928.31,0,0,0,0,0,-21480,0,201402
10000,20,48,2,37928.31,0,0,0,0,0,21480,0,201402
10000,20,48,2,26656,0,0,0,0,0,12800,0,201402
10000,20,48,2,-26656,0,0,0,0,0,-12800,0,201402
10000,20,48,2,26656,0,0,0,0,0,12800,0,201402
10000,20,48,2,9812.88,0,0,0,0,0,4620,0,201402
10000,20,48,2,-9812.88,0,0,0,0,0,-4620,0,201402
10000,20,48,2,9812.88,0,0,0,0,0,4620,0,201402
10000,20,48,2,22400,0,0,0,0,0,11200,0,201402
10000,20,48,2,-22400,0,0,0,0,0,-11200,0,201402
10000,20,48,2,22400,0,0,0,0,0,11200,0,201402
10000,20,48,2,27636,0,0,0,0,0,14700,0,201402
10000,20,48,2,-27636,0,0,0,0,0,-14700,0,201402
10000,20,48,2,27636,0,0,0,0,0,14700,0,201402
10000,20,48,2,20412,0,0,0,0,0,10530,0,201402
10000,20,48,2,-20412,0,0,0,0,0,-10530,0,201402
10000,20,48,2,20412,0,0,0,0,0,10530,0,201402
10000,20,48,2,9052.68,0,0,0,0,0,4145,0,201402
10000,20,48,2,-9052.68,0,0,0,0,0,-4145,0,201402
10000,20,48,2,9052.68,0,0,0,0,0,4145,0,201402
10000,20,48,2,28672,0,0,0,0,0,14400,0,201402
10000,20,48,2,-28672,0,0,0,0,0,-14400,0,201402
10000,20,48,2,28672,0,0,0,0,0,14400,0,201402
10000,20,48,2,15142.4,0,0,0,0,0,7280,0,201402
10000,20,48,2,-15142.4,0,0,0,0,0,-7280,0,201402
10000,20,48,2,15142.4,0,0,0,0,0,7280,0,201402
10000,20,48,2,14660.8,0,0,0,0,0,7480,0,201402
10000,20,48,2,-14660.8,0,0,0,0,0,-7480,0,201402
10000,20,48,2,14660.8,0,0,0,0,0,7480,0,201402
10000,20,48,2,27081.6,0,0,0,0,0,14560,0,201402
10000,20,48,2,-27081.6,0,0,0,0,0,-14560,0,201402
10000,20,48,2,27081.6,0,0,0,0,0,14560,0,201402
10000,20,48,2,10080,0,0,0,0,0,5400,0,201402
10000,20,48,2,-10080,0,0,0,0,0,-5400,0,201402
10000,20,48,2,10080,0,0,0,0,0,5400,0,201402
10000,20,48,2,7672,0,0,0,0,0,5000,0,201402
10000,20,48,2,-7672,0,0,0,0,0,-5000,0,201402
10000,20,48,2,7672,0,0,0,0,0,5000,0,201402
10000,20,48,2,18300.8,0,0,0,0,0,9880,0,201402
10000,20,48,2,-18300.8,0,0,0,0,0,-9880,0,201402
10000,20,48,2,18300.8,0,0,0,0,0,9880,0,201402
10000,20,48,2,26796,0,0,0,0,0,16095,0,201402
10000,20,48,2,-26796,0,0,0,0,0,-16095,0,201402
10000,20,48,2,26796,0,0,0,0,0,16095,0,201402
10000,20,48,2,9184,0,0,0,0,0,4640,0,201402
10000,20,48,2,-9184,0,0,0,0,0,-4640,0,201402
10000,20,48,2,9184,0,0,0,0,0,4640,0,201402
10000,20,48,2,3998.4,0,0,0,0,0,2160,0,201402
10000,20,48,2,-12705,0,0,0,0,0,-5775,0,201402
10000,20,48,2,12705,0,0,0,0,0,5775,0,201402
10000,20,48,2,6048,0,0,0,0,0,3240,0,201402
10000,20,48,2,-6048,0,0,0,0,0,-3240,0,201402
10000,20,48,2,6048,0,0,0,0,0,3240,0,201402
10000,20,48,2,6944,0,0,0,0,0,3400,0,201402
10000,20,48,2,-6944,0,0,0,0,0,-3400,0,201402
10000,20,48,2,6944,0,0,0,0,0,3400,0,201402
10000,20,48,2,5432,0,0,0,0,0,3000,0,201402
10000,20,48,2,-5432,0,0,0,0,0,-3000,0,201402
10000,20,48,2,5432,0,0,0,0,0,3000,0,201402
10000,20,48,2,6311.2,0,0,0,0,0,3220,0,201402
10000,20,48,2,-6311.2,0,0,0,0,0,-3220,0,201402
10000,20,48,2,6311.2,0,0,0,0,0,3220,0,201402
10000,20,48,2,7084,0,0,0,0,0,3680,0,201402
10000,20,48,2,-7084,0,0,0,0,0,-3680,0,201402
10000,20,48,2,7084,0,0,0,0,0,3680,0,201402
10000,20,48,2,36960,0,0,0,0,0,21760,0,201402
10000,20,48,2,-36960,0,0,0,0,0,-21760,0,201402
10000,20,48,2,36960,0,0,0,0,0,21760,0,201402
10000,20,48,2,7056,0,0,0,0,0,3600,0,201402
10000,20,48,2,-7056,0,0,0,0,0,-3600,0,201402
10000,20,48,2,7056,0,0,0,0,0,3600,0,201402
10000,20,48,2,14268.8,0,0,0,0,0,7360,0,201402
10000,20,48,2,-14268.8,0,0,0,0,0,-7360,0,201402
10000,20,48,2,14268.8,0,0,0,0,0,7360,0,201402
10000,20,48,2,28896,0,0,0,0,0,14400,0,201402
10000,20,48,2,-28896,0,0,0,0,0,-14400,0,201402
10000,20,48,2,28896,0,0,0,0,0,14400,0,201402
10000,20,48,2,26656,0,0,0,0,0,13600,0,201402
10000,20,48,2,-26656,0,0,0,0,0,-13600,0,201402
10000,20,48,2,26656,0,0,0,0,0,13600,0,201402
10000,20,48,2,19936,0,0,0,0,0,10720,0,201402
10000,20,48,2,27216,0,0,0,0,0,14400,0,201402
10000,20,48,2,-27216,0,0,0,0,0,-14400,0,201402
10000,20,48,2,27216,0,0,0,0,0,14400,0,201402
10000,20,48,2,16576,0,0,0,0,0,8800,0,201402
10000,20,48,2,-16576,0,0,0,0,0,-8800,0,201402
10000,20,48,2,16576,0,0,0,0,0,8800,0,201402
10000,20,48,2,31136,0,0,0,0,0,20800,0,201402
10000,20,48,2,-31136,0,0,0,0,0,-20800,0,201402
10000,20,48,2,31136,0,0,0,0,0,20800,0,201402
10000,20,48,2,7573.44,0,0,0,0,0,4720,0,201402
10000,20,48,2,-7573.44,0,0,0,0,0,-4720,0,201402
10000,20,48,2,7573.44,0,0,0,0,0,4720,0,201402
10000,20,48,2,14872.144,0,0,0,0,0,9248,0,201402
10000,20,48,2,35224,0,0,0,0,0,18700,0,201402
10000,20,48,2,-35224,0,0,0,0,0,-18700,0,201402
10000,20,48,2,35224,0,0,0,0,0,18700,0,201402
10000,20,48,2,27720,0,0,0,0,0,18568,0,201402
10000,20,48,2,-27720,0,0,0,0,0,-18568,0,201402
10000,20,48,2,27720,0,0,0,0,0,18568,0,201402
10000,20,48,2,56268.8,0,0,0,0,0,38144,0,201402
10000,20,48,2,-56268.8,0,0,0,0,0,-38144,0,201402
10000,20,48,2,56268.8,0,0,0,0,0,38144,0,201402
10000,20,48,2,29635.2,0,0,0,0,0,16200,0,201402
10000,20,48,2,-29635.2,0,0,0,0,0,-16200,0,201402
10000,20,48,2,29635.2,0,0,0,0,0,16200,0,201402
